review_text,Review_Angles
"New DLC is too expensive. I love the total war franchise, but it's just crazy what they've done with this game even though it's good I don't recommend getting this game unless it's severely reduced. say no to capitalism","Consumer Value, Economic Critique, Brand Loyalty Conflict"
It saddens me that the prologue tutorial campaign is the best Total War campaign of all time.,"Historical Comparison, Gameplay Quality, Content Value"
"""The right to discuss is a privilege—it is not an entitlement you earn by playing the game"" 
","Ethical Framework, Social Contract"
Coming from someone who never played a warhammer game. This game has great bones and concepts but its overly complicated not friendly for new players and very confusing. I will say the game has a great story but if your new to warhammer i would stay away.,"New Player Accessibility, Gameplay Complexity, Narrative Quality"
"Lovely.
Runs fine, played prologue and conquered first province as Chaos Legion.
12 hours played. One time it hung itself when capturing first settlement in prologue, zero problems after that.
One word: Love 

i7-6700 CPU 3.40 GHz
RTX 2060
16 Gig RAM
win10
","Technical Stability, Gameplay Experience, System Performance"
"green man ha ha
",Humor and Tone
"If you like fantasy, strategy and war games then this game is a must pick. The replayability is endless. Enjoy:)","Genre Appeal, Replayability, Consumer Recommendation"
"Warhammer two is a better game, it's better optimized, it has better sieges, and it has better ""health bars"" - They had one job and it was to polish Warhammer II but they didn't even succeed in that.","Technical Performance, Gameplay Mechanics, Comparative Quality"
me favorit game,Overall Enjoyment
"If you've played 1 and 2, you know what you're here for.

If you haven't: It's time to go on an adventure.","Series Continuity, New Player Appeal"
Company is responsive to the community and the sandbox is so much fun to play in. Love so many factions and have sunk almost 1k hours in.,"Community Engagement, Gameplay Enjoyment, Content Variety"
For the plaguefather,"Narrative Theme, Fictional Context"
"Nearly 3,000 hours into WH3, 20+ years of playing Total War (started when I was 7) and now I haven't played a Total War game consistently for nearly a month. The constant game breaking bugs on ""newer"" titles - yes newer is subjective, just can't take it anymore. If this was something that truly has ""been in the game a lot longer than foreseen"" then get better game testers. Not to mention the lack attention these bugs seem to get. Can't believe Total War may no longer be my ""main"" game to play but here we are. Excited to possibly change this review in the coming months. Actions speak louder than words.","Technical Stability, Developer Accountability, Player Loyalty Impact"
you can't afford 25$ DLC then its your own fault for voting commies you pinko retards.,"Political Ideology, Consumer Value"
It's like sex but I'm good at it.,"Personal Performance, Satisfaction Comparison"
gooood,Overall Satisfaction
Good now,Consumer Value
"The DLC is overpriced to hell and back and the game is being run like a money printer with no regard to player experience.
Edited: Now there Threatening us!  Unbelievable.
Do not buy this game, do not get any DLC, do not give Creative Assembly a god dam cent until every one of our issues is addressed with out any exception or compromise. Do not give them a single thing until do all of this and get down on there knees and beg four  our forgiveness. 

TO CA: Threats? Seriously. F-YOU.

Edit 2: To CA  1) When you make a dlc play test it to see if it breaks your game then fix it before you release it(as of right now the lizard men ai and maybe the tomb kings have stopped doing anything) 2)when you manage to break your game anyway(which happens far to often and far to severely) fix it promptly. Take as much time as you need to fix it even a week and a few day if you must.

Edit 2: To CA  1) When you make a dlc play test it to see if it breaks your game then fix it before you release it(as of right now the lizard men ai and maybe the tomb kings have stopped doing anything) 2)when you manage to break your game anyway(which happens far to often and far to severely) fix it promptly. Take as much time as you need to fix it even a week and a few day if you must.","Consumer Value, Technical Stability, Developer Communication"
"It feels incomplete especially without mortal empires. Super tedious campaign dealing with demons, portals that summon demons, your normal enemies, random hordes, you even get punished for just playing as you get negetive traits all while being on a time limit. The best thing to do is go in the files and remove Portal spawning which somehow makes it more fun","Gameplay Design, Content Completeness, Player Agency"
"Update: 9/11/2023

CA doesn't deserve your money. They threaten to kill their biggest cash cow if the community doesn't buy their newest dlc at extortionate price increase? 

You mean just like you killed 3 kingdoms CA? 

F*** you guys, how F****** dare you? Its not like you have a massive community to begin with, and your small community has been nothing but loyal, building you up for decades, and then you threaten us with this shit? 

You don't deserve the license, you don't deserve any of us business at all, until you issue an apology. 


The year is 2016. Warhammer Fantasy has been blown up and replaced by Age of Sigmar to mixed reviews. The Warhammer you know and love is well and truly gone. You hear that there's a new Total War game coming out based on the franchise. 

Oh boy, another game getting the warhammer license. Time to flip the coin and see if it will be good or bad. 

Turns out its pretty ground breaking. Turns out they plan to make this a trilogy. 

Turns out, they plan to combine all 3 into one mega game. 

yea, okay. 

The year is 2022. Immortal Empires is out. One of the most ambitious gaming projects in not just strategy games, but games as a medium in the last 20 years, has just entered its final stage. 

Games Workshop currently sees unprecedented growth as a company, and warhammer is back on the big stage. 

Does the game have bugs? can it be a bit janky at times? Of course, its a MASSIVE game.

its a fun as shit to play? 

you bet your little ass. 

Blood for the blood god. Skulls for the Skull Throne. Rejoice and Revel in the destruction of the realm, over and over again.","Consumer Value, Company Ethics, Franchise Legacy"
