review_text,Review_Angles
"Seemed like a cool concept, so I tried it out... it ended up being way more fun than it has any right to be. Literally an open world NOT-pokemon game that we have always wanted. Survival/crafting is used as kind of a progression system, and it works well so far. I have encountered some slight bugs, but that is expected; nothing serious or gamebreaking. Actually one of the bugs ended up letting me catch a rare overleveled Pal. this game exceeds expections. If you like Pokemon and open world, it is an easy buy.",API_Error
"Do you like ARK? Do you like Pokemon? Do you like breath of the wild?

Imagine the three had a threesome and this is the result

amazing game 10/10",API_Error
"Shits good, Just 100% the game and I cant wait to see the future of the game. Easily worth the $30.",API_Error
"Palworld adds everything folks might want from a ""modern pokemon game"". It is a big explorable world that you can travel around with your Pals. The pals interact with the world very naturally, fire type pals will light up the area around you at night, water type pals will put out fires in your base, and pals with hands will help carry things, cut down trees, or help you mine stone. You can send lambol pals to sit in a ranch and produce wool like a sheep, and set down ice type pals next to a fridge to cool down your food. It lets you live with your pals in a way pokemon fans have wanted with their pokemon forever. 

It's very promising, and despite the bloated crafting-survival genre, the pal spin makes it feel very fresh. 

Problems:
The base building is undercooked currently. There are no corner tiles for roofs, no single tile roof peaks, and there are similar missing tiles for the stairs. Most building tiles refuse to clip even slightly into most pieces of terrain so you can't build a base on that cool ruined fortress, and so on. Building tiles hate water, so you can't build walls up to a beach front. Stairs, roofs, and ceiling tiles are very finicky, and most tiles refuse to connect horizontally to other pieces, meaning you cannot, for the most part, build bridges. Lastly, for the base building, there is no indicator for what is an ""important area"", meaning you can't build parts of your base in and around boss arenas, main story towers, and so on, yet there is no clear indicator until you attempt to build in that area. So half your base could be inaccessible and you wouldn't know until you started trying to build there.

The terrain is undercooked as well. Just at a glance I think most people get the sense that the firearms, dirt, trees, grass, base-building tiles, and npc homes, all just don't quite belong, like they're made of store bought assets with no concern for the aesthetic of the characters and pals. Farther flung islands seem very flat, open and have their boring terrain hidden by a mountain of trees. The starting island is very detailed, but that care and craft disappears surprisingly quickly when you look at the total size of the world map. Lastly, the terrain both in the over-world and in the caves is incredibly unoptimized. One big tell is when playing on lower graphics settings and watching individual rocky stair-steps load in one at a time. Not staircases, steps. What should be a single terrain-piece cave chunk is actually a couple hundred small doodad assets glued together, and this is causing most of the frame drops in this game. 

The inventory can't keep up with the pals. There needs to be, at the very least, a white-list and black-list option for the inventory and the chests in the base. Some pals can pick up and store items on the ground, which is useful until you realize every individual pal has its own mental sorting system, and they wont tell you what it is, meaning your base will either be very spread out (to keep wood away from the stone chest, and so on) or it will be very disorganized. Not to mention your pals will constantly try to eat all your wheat so you can't make flower with it. 

All 3 of these major problems can best be described as ""Undercooked"", which makes sense given it's an early access game. The Pals themselves seem ready for a complete, triple A game. The base building, terrain, and inventory systems just need some time and resources to catch up. A terrible base building system, store-bought unoptimized terrain, and permanently cluttered inventory all means this is still the best ""pokemon game"" to have come out in the last 18 years. It doesn't have that triple A studio polish, but it certainly could with time. 

Last complaint is that I don't have a chillet plushy in real life but that's unrelated to the gameplay critique.",API_Error
GOOD.,API_Error
2/10/2024   would any one happen to know why palworld isnt loading on steam ?  nothing i do seems to matter just get a missing file error report and upon uninstalling gets stuck reinstalling    any assistance would be appreciated  thnx dan,API_Error
monke with ak-47,API_Error
"20 hours in 3 days, yeah I'd say it's pretty great.",API_Error
OH YEAH,API_Error
This game is the ultimate game that steam has put out yet it's a must have game,API_Error
"[h1]The Gist[/h1]
Pokemon, Valheim and everything Ark. These were the ingredients chosen to make the perfect little game. But Professor Pocketpair accidentally added an extra ingredient to the concoction; passion!

[h1]What I Liked[/h1]
✪ The devs are off to a great start with communication, transparency and making sure things keep going smoothly. It took a bit under 2 weeks for its [url=https://store.steampowered.com/news/app/1623730/view/4013338604809838258?l=english]first big patch[/url], [url=https://news.xbox.com/en-us/2024/01/31/palworld-biggest-3rd-party-game-pass-launch-ever/]Xbox has addressed that it will be assisting with development[/url] and [url=https://twitter.com/Palworld_EN/status/1750103684971987108]the roadmap[/url], though dateless, looks promising. 

✪ Home server tools were made available at launch with easy setup and plenty of customization options within its ini file. These options are also available in-game to those who would rather play solo or host a co-op lobby instead of their own server.

✪ In most games that feature creature or character collection, just about everything we acquire lacks any kind of relevance beyond personal preference. We get them, then they go into storage while we keep our favorite few (or the meta, if you roll that way) in our party. In Palworld, every catch feels important because every Pal exists beyond simply being used for combat. 

✪ Pals are phenomenal creatures that I’ve already started to love more than the many species’ in competing worlds. With every Pal having their own set of animations, personalities, functions, sounds and reactions to the world around them, it’s hard not to wish for more from other games. I just hope they maintain this quality as more Pals are added to the roster.

✪ Its map is massive and brimming with potential, featuring a lot of areas that scream “content update”. I’d love to see more towns, villages or even the addition of enemy headquarters eventually, but what we have now is alright thanks to how dense the Pal population is.

✪ After you build a base, it’ll often be attacked by random groups of enemies. This turns what could have simply existed as a place to calm down, build up your stash and check on your Pals into a meaningful grind. How and where your bases are built matters, with the efficiency of your Pals being important to keep up with.

✪ As someone who usually ends up building the bases, gathering resources and taking care of the wildlife that my friends bring back home, I’m incredibly appreciative of how automated the game’s resource management is. Pals can take care of every tedious task survival games offer, all while mostly taking care of themselves. This means that even though I personally love doing all the things I mentioned, I get to do more *with* my friends instead of focusing on doing stuff *for* them.

✪ Boss fights are scattered around the map, offering a solid challenge as long as you’re within a few levels of them. They also function like the Pals you find in the wild, meaning they can be caught despite being bigger, more powerful and occasionally having different moves.

✪ Many will go on about how much the game relies on shock humor and black comedy, but what we’re actually presented with is quite tame. Everything we see is just stuff that happens off-screen in the world of Pokemon, just goofier thanks to the lack of blood and comical use of ragdoll physics. I also don’t know about you, but all of my Pals are happy to work for me. These goobers have fluffy beds, their own hot tubs, cooked meals and are free to stop working whenever they want. Abuse? Enslavement? Not in this house, but you do you.

✪ Its existence is a gift that keeps on giving, even beyond the game itself. From the immense amounts of success without press coverage before its release, to journalists and other game devs blatantly being bitter about the game blowing up. Even if this spark fades in a couple weeks, the entertainment it’s provided has been great across the board.

[h1]What I Didn't Like[/h1]
✘ Whenever we craft, we have to hold down our interaction button until the item is finished. In the beginning, this doesn’t take much time since most things can be crafted within a couple seconds. As we near mid-game, we’re better off getting Pals to do everything for us because of how long things can take.

✘ Similar to the last issue, bulk crafting items is tedious because of how quantity selection works. You can only go up by ones, tens, and the MAX button. You also can’t hold the selection button to make it go faster, so you’re clicking a lot just to reach the amount you want. 

✘ We’re limited to three bases when playing alone, which is incredibly limiting but at least kind of makes sense. However, when playing in a guild, you go from being allowed three bases by yourself to just three bases shared among everyone in the guild.

✘ At the moment, Dungeons aren't worth doing after your first couple runs. They mostly use the same exact prefabs, don't offer much XP and aren't nearly as fun as the game's bosses.

✘ The requirements to enhance Pals through Pal Condensation are a bit too steep, making it something most won't bother doing even with their favorite Pals. To get a Pal to 4-stars, you'll need to catch 116 of the same exact pal, with the XP bonuses stopping after your 10th. 

[h1]Nitpicks[/h1]
• There isn’t any background music outside of combat. This isn’t terrible, but I think even a short song that plays while you explore would be great. Especially if they can give us different tunes for each biome.

• Base building has a solid foundation, but it needs a lot of work. The overlapping issues, height adjustment limitations, lack of furniture functionality and more leave a lot to be desired. 

• I’ve yet to experience any serious bugs, but the ones I’ve been through are still pretty annoying. Just about all of them involve Pal behavior, from the Pals being stuck in place to getting lost under the map. There’s also an issue where gathering Liffmunk effigies to raise your capture rate actually decreases the rate.

[h1]Overall[/h1]
Palworld has quickly become one of my favorite Survival games, and if Pocketpair actually sticks with it, I can absolutely see myself coming back for hundreds of hours. I’m very much looking forward to every update and hope Palworld has a long life ahead of it.

[h1]Extra Info[/h1]
■ Playtime: 63 hours
■ Visuals: A pleasing blend of vibrant, smooth and cartoony.
■ Soundtrack: Solid, when we actually get music.
■ Story: I’m not going to pretend I read any of the logs.
■ DLC: None yet, but I’d gladly buy expansions.
■ Photo Mode: Unfortunately, no.
■ Optional Content: Everything is optional.
■ Accessibility Options: None.
■ Respects Your Time: Thanks to the ability to customize your playthrough, yes.
■ Plan to 100%: Absolutely.",API_Error
